target,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
3581.0,B,A,C,B,A,A,-0.92,0.0,8.22,6.67,4.85,3.16,0.67,1.41
3880.0,B,C,C,B,A,A,0.56,0.94,0.11,0.1,12.3,0.06,0.15,-0.26
3233.0,A,A,C,A,A,B,-1.46,0.08,,,0.23,-0.3,0.53,0.08
3294.0,A,C,B,B,A,B,-0.81,-0.28,-0.39,1.82,0.33,-0.92,0.65,-1.02
3248.0,C,B,C,B,B,A,0.59,-0.04,,0.1,1.56,-1.12,1.38,1.73
3083.0,A,C,C,A,B,B,-0.1,-0.02,-0.9,0.18,0.88,0.4,0.01,0.07
3215.0,C,A,B,,A,A,0.76,0.35,-0.82,1.05,-0.18,1.11,0.95,0.42
3169.0,B,C,A,B,A,A,2.25,1.3,-0.39,0.98,1.09,0.79,1.11,-0.77
3296.0,B,B,B,B,A,B,0.38,0.14,-0.1,0.34,0.23,-0.66,1.22,0.68
3286.0,A,C,C,B,B,A,-2.12,-0.42,-2.35,0.33,1.19,0.95,3.39,1.0
3083.0,A,C,C,B,A,B,0.12,-0.01,1.19,0.62,-0.22,0.7,0.26,-0.77
2985.0,B,C,A,B,A,A,0.2,0.48,,0.13,0.2,1.38,0.76,-1.18
3202.0,C,C,A,A,A,A,0.56,-0.37,1.2,0.05,-0.24,1.0,3.01,0.44
3309.0,C,C,C,B,A,A,-0.7,0.0,0.11,0.22,1.55,0.67,0.93,-0.24
3030.0,A,C,D,B,B,A,-0.51,0.0,,0.08,2.2,1.08,0.99,-1.52
3453.0,A,A,A,B,A,A,0.94,0.15,,,6.2,0.25,0.44,-1.44
3258.0,C,B,C,A,A,B,1.0,-0.0,,1.24,-0.23,-0.02,0.71,2.33
3216.0,,A,B,B,A,A,-0.34,0.18,,,1.81,0.53,0.66,2.16
2739.0,A,C,B,A,A,A,2.0,-2.6,7.27,0.07,1.07,2.13,0.19,5.84
3131.0,A,A,A,A,A,B,1.64,0.16,,0.18,1.72,1.0,0.97,-0.86
3204.0,B,C,A,A,A,A,1.35,-0.08,2.41,1.95,1.03,1.44,1.4,-1.33
3688.0,A,B,B,B,A,B,2.06,3.14,-0.96,0.96,13.1,-0.81,0.34,0.72
3154.0,B,C,C,B,A,A,-0.03,-0.35,1.09,,-0.16,0.65,0.82,-1.2
3610.0,A,C,C,B,A,A,-0.02,1.92,,2.52,7.73,-0.77,1.58,-0.9
3261.0,C,B,C,B,B,A,2.27,-0.13,,0.89,-0.14,1.6,2.43,1.25
3086.0,A,C,C,B,B,B,-0.95,-0.4,,0.12,-0.06,-0.61,0.22,1.06
3624.0,C,C,B,A,A,A,0.01,2.51,,0.06,2.22,-0.71,1.44,0.76
3573.0,B,A,D,B,A,B,2.67,0.52,1.62,,1.22,-0.39,1.16,1.2
3260.0,B,A,B,B,B,B,3.03,0.27,-0.68,0.28,1.37,-1.06,1.63,1.68
3607.0,C,B,C,,B,B,3.75,6.03,-0.65,1.81,-0.05,2.54,0.82,-2.34
3736.0,C,B,B,B,A,B,0.88,0.0,0.01,2.43,8.07,-3.1,2.3,1.64
3674.0,A,C,C,B,A,A,2.04,0.91,0.38,0.31,6.49,-1.51,1.02,-0.36
3285.0,C,A,B,B,B,A,0.34,2.6,1.13,0.44,0.19,0.36,0.75,1.1
3283.0,C,B,C,A,B,A,0.44,0.74,1.6,0.0,2.51,1.53,0.47,-1.35
3116.0,C,B,C,A,A,A,1.09,0.01,0.21,1.27,-0.1,2.77,2.21,-1.27
3399.0,B,C,C,B,A,A,0.24,-0.0,,,0.11,-0.72,2.69,1.39
3459.0,C,B,C,B,B,B,-0.88,-0.18,2.15,1.22,0.61,3.37,0.97,4.08
3047.0,A,B,C,B,A,A,0.73,0.08,1.26,0.01,-0.15,-0.33,0.88,-0.91
3250.0,A,C,C,B,A,B,1.71,0.01,1.41,0.2,0.35,-1.9,1.41,-0.97
3565.0,B,C,A,B,A,A,0.17,-0.0,0.83,1.19,6.84,-0.63,1.11,3.62
3772.0,,C,B,B,A,B,3.73,1.13,,0.39,12.13,1.4,1.12,-1.31
3511.0,C,C,B,A,B,A,1.91,0.45,0.04,5.61,3.31,-1.23,1.76,0.97
3381.0,B,C,A,B,A,A,1.46,2.0,1.29,0.18,-0.19,0.62,1.23,-1.65
3379.0,C,B,D,A,A,B,1.72,0.0,,0.26,4.84,-0.45,2.31,4.14
3143.0,,B,B,B,B,B,0.8,-0.01,-2.17,0.38,3.76,-1.97,1.69,1.58
3314.0,C,B,B,B,A,A,2.26,1.09,3.7,0.02,-0.11,-0.86,0.09,-0.39
3183.0,C,C,C,A,B,A,1.92,3.82,-0.97,1.27,-0.23,0.97,0.79,-2.83
3131.0,A,C,C,B,A,A,-2.42,-3.03,0.36,0.46,-0.22,-0.9,3.0,-0.88
3667.0,B,C,A,B,A,B,4.02,5.44,2.06,0.47,4.5,1.56,2.78,-0.28
3559.0,C,C,A,A,A,B,1.58,0.1,0.14,3.03,1.6,-0.82,0.85,1.91
3281.0,A,C,B,B,B,B,2.08,-0.0,,2.3,-0.24,-0.37,1.07,1.2
2996.0,A,A,B,B,B,B,5.63,-0.04,-0.81,0.04,-0.24,0.37,0.65,3.0
3109.0,,A,B,B,A,B,-0.04,0.0,1.38,0.31,1.06,-1.42,1.15,-0.75
3238.0,C,A,B,,B,B,3.33,0.24,1.69,1.02,-0.25,2.3,0.26,-0.42
2987.0,A,A,C,B,A,A,-2.82,-0.4,1.26,,0.14,2.75,0.62,-1.03
3148.0,A,B,B,B,A,B,-0.7,-0.44,,0.43,0.17,-0.91,0.01,1.44
3304.0,A,B,C,A,A,B,2.9,0.01,2.05,0.0,0.09,0.04,1.39,-0.1
3457.0,B,B,B,B,B,B,1.44,1.58,,0.05,0.44,0.67,0.56,0.18
3097.0,C,C,C,B,B,A,2.1,0.03,,3.19,2.13,-1.55,0.39,-0.34
3253.0,B,B,A,B,B,B,3.57,0.45,,1.25,1.31,-1.2,0.34,-1.7
3458.0,C,A,D,B,B,A,-0.94,-0.01,,2.21,-0.23,-1.36,1.95,0.17
3504.0,B,C,D,B,B,B,1.11,4.09,,,-0.21,-2.41,2.08,1.12
3154.0,C,A,D,B,A,A,-0.18,-1.0,-1.17,1.12,0.03,-0.61,0.95,6.79
3246.0,B,A,C,A,A,B,1.59,-0.05,2.06,0.1,1.65,-0.26,0.23,-0.76
3359.0,C,C,B,B,A,A,3.2,0.69,6.07,0.56,2.64,2.38,0.42,1.23
3222.0,,C,C,A,A,A,-0.39,0.0,,0.09,-0.22,1.83,1.62,-0.74
3262.0,C,A,C,B,A,B,-0.95,0.11,,0.15,-0.2,-0.74,0.29,-0.72
3513.0,A,A,C,B,A,A,-1.81,-0.01,0.52,2.13,5.82,-0.87,3.03,0.03
2926.0,A,C,C,B,A,B,-1.34,-0.18,-1.7,,0.21,1.82,1.6,0.36
3090.0,B,A,B,B,A,A,-0.75,0.18,0.61,1.14,-0.25,0.75,0.91,0.53
3269.0,B,A,D,B,B,B,1.59,-0.04,,1.02,-0.21,-1.37,0.89,2.77
3330.0,A,C,B,B,A,B,0.01,-0.43,,0.15,2.34,0.8,1.08,-1.11
3339.0,A,A,C,B,A,B,0.21,-1.13,0.23,0.08,5.38,-0.19,1.45,0.41
3374.0,A,C,C,B,A,B,-0.32,0.0,,0.06,1.28,-0.7,1.06,-0.48
3275.0,B,B,A,B,B,B,-0.76,0.31,,0.0,0.67,0.83,0.04,0.97
3348.0,C,B,C,B,B,B,-0.23,1.41,2.31,1.8,-0.25,0.37,0.28,1.21
3423.0,C,C,C,B,A,A,0.32,0.0,,,-0.2,1.2,0.11,1.8
3340.0,B,B,C,B,B,B,3.12,3.44,,0.16,0.45,0.72,1.51,0.11
3273.0,C,B,A,B,B,B,2.2,0.55,0.72,0.27,-0.25,-1.02,1.44,0.1
3404.0,C,C,C,B,A,A,-1.64,-0.0,0.38,0.38,0.72,-1.89,0.73,1.08
3144.0,A,B,C,A,A,A,0.81,0.27,7.45,1.88,-0.18,0.75,2.73,-2.2
3533.0,,B,B,B,A,B,0.89,2.38,,0.06,0.67,-0.06,1.75,-1.56
3258.0,A,A,C,A,A,B,1.96,0.02,1.28,2.42,-0.25,0.85,0.64,1.28
3090.0,B,B,C,A,B,A,2.31,1.69,-3.05,0.37,0.57,0.36,1.7,-0.2
3285.0,A,C,C,B,A,B,0.45,0.52,0.87,0.8,-0.07,-0.3,0.25,-1.25
3338.0,C,A,B,A,A,B,0.8,-2.67,1.14,,0.11,-1.17,1.19,1.66
2986.0,C,B,B,,A,A,-1.49,-1.49,0.46,,0.98,2.66,0.11,1.26
3416.0,,C,B,B,A,A,-0.38,-0.22,0.37,0.0,1.76,-2.27,2.74,2.5
3352.0,C,C,B,A,A,B,1.49,-0.01,1.03,1.22,0.65,-0.29,0.82,0.98
3481.0,A,C,A,,A,B,2.28,1.61,3.79,0.33,-0.2,-2.75,0.25,-1.53
3363.0,A,C,C,B,A,B,0.86,-0.01,7.27,1.44,-0.15,-1.47,1.28,-0.6
4179.0,A,B,B,B,A,B,2.02,1.3,4.61,6.04,13.41,0.86,2.23,1.88
3294.0,B,C,C,B,A,B,1.24,1.64,2.11,0.11,0.23,-4.35,0.38,-0.54
3179.0,A,B,C,B,A,A,5.9,0.06,0.84,1.13,-0.23,-0.73,1.8,-1.64
3611.0,B,B,A,B,A,A,2.21,0.3,,4.1,4.92,0.36,2.11,0.14
3158.0,A,B,C,B,B,B,2.22,0.41,-1.0,,0.08,-0.99,1.81,-0.55
3590.0,A,A,C,B,A,B,0.34,0.09,0.69,,2.91,-1.91,0.65,0.91
3445.0,B,B,C,A,A,B,1.58,2.96,,,-0.21,0.63,0.1,-2.01
3124.0,C,C,C,,A,A,-1.88,-0.51,,0.02,-0.04,3.12,0.04,3.1
3262.0,C,C,B,B,A,A,-0.02,-0.05,0.98,0.0,-0.2,-1.98,1.01,0.47
3395.0,B,C,B,B,A,B,-0.6,0.44,,,1.16,-0.49,0.52,-2.98
3189.0,A,C,B,B,A,A,-0.46,0.1,-1.86,0.1,1.43,-0.95,0.68,-0.74
3220.0,B,B,D,B,B,A,3.34,0.8,,0.0,1.31,-0.13,2.03,-0.03
3645.0,C,C,A,B,A,B,1.9,-0.06,0.92,1.49,2.87,-1.88,2.4,1.36
3026.0,B,A,C,A,A,A,-0.12,-0.98,0.05,0.37,1.79,1.86,0.44,2.84
3404.0,B,C,B,B,A,B,-0.76,1.0,2.87,0.96,1.39,0.19,0.42,-0.17
3422.0,A,C,B,B,A,A,-1.04,-0.1,1.87,,0.11,-2.2,0.74,2.35
3274.0,,A,B,B,A,B,0.25,0.14,,,0.27,-1.1,0.4,0.85
3240.0,C,A,C,B,A,A,-0.33,-0.38,0.95,1.22,-0.24,1.92,0.1,5.97
3358.0,B,B,B,B,B,A,0.09,0.01,,0.35,2.7,0.5,2.58,1.9
3151.0,B,A,C,B,A,A,2.34,-0.0,0.68,0.86,0.83,0.72,1.0,-0.11
2593.0,A,A,B,A,A,A,-0.28,-11.71,-0.99,0.56,0.78,1.5,1.32,2.55
3643.0,B,B,A,,A,A,0.56,1.3,1.6,,1.84,-1.13,0.6,-4.4
3282.0,A,C,C,B,B,B,1.36,1.47,0.21,0.47,-0.24,-0.44,1.17,-0.49
3156.0,A,C,C,B,B,A,-1.41,-0.01,,0.41,0.03,1.89,0.64,-0.2
3288.0,A,B,B,B,A,A,-0.14,0.19,,,8.98,1.63,2.77,-0.66
3465.0,C,C,C,B,B,B,1.43,1.31,1.45,0.6,0.66,-1.46,1.42,1.33
3079.0,B,C,C,A,B,A,0.81,0.04,-0.83,0.05,0.19,-0.16,0.68,0.4
3299.0,,C,B,B,A,A,2.14,0.36,,0.01,1.69,1.84,0.73,0.77
3182.0,C,A,D,A,A,A,0.23,0.01,0.72,0.0,0.39,1.6,1.73,1.26
3438.0,A,C,D,B,A,B,0.09,0.02,,2.08,2.2,-1.54,2.81,-1.53
3139.0,A,B,C,B,A,B,2.8,0.08,,,-0.09,-0.25,0.65,-0.57
3488.0,B,C,D,A,A,B,1.69,1.24,,,-0.23,1.18,1.31,-1.4
3399.0,A,C,C,B,A,B,1.12,0.0,0.18,2.0,6.23,-1.27,0.42,-1.27
3404.0,A,B,C,B,A,B,2.15,-0.24,,2.03,1.42,0.54,0.28,-0.66
3131.0,,B,A,B,B,B,1.67,0.21,-1.83,,-0.08,-1.36,0.62,-0.54
3137.0,A,B,C,B,A,A,2.96,0.25,-0.24,0.41,0.69,-1.04,1.61,-3.15
3363.0,C,A,B,B,A,A,0.74,0.38,,0.0,2.1,0.76,1.6,-2.19
3279.0,B,B,A,B,A,B,-0.33,0.01,2.4,,0.89,1.95,0.27,1.5
3186.0,,A,A,B,A,B,2.11,-0.08,1.41,1.87,2.01,-1.73,0.27,-0.31
3462.0,B,B,C,B,B,A,-0.99,0.27,2.5,2.4,0.01,0.97,2.11,0.47
3172.0,A,A,D,B,A,A,0.63,2.48,,,-0.25,0.66,1.2,-0.21
3512.0,C,B,C,B,A,B,1.93,1.97,,,4.44,0.81,0.09,0.78
3238.0,A,B,A,,A,A,0.83,-0.01,0.76,1.46,0.18,1.86,2.1,-0.22
3292.0,A,C,C,A,A,B,2.32,-0.29,1.55,0.97,0.27,0.6,1.93,-3.26
3061.0,B,C,C,A,B,A,1.0,0.57,-1.87,0.73,0.71,0.61,0.26,-1.0
2982.0,A,C,A,B,A,A,1.38,-0.06,-0.67,0.0,0.12,0.98,0.49,0.22
3206.0,B,B,A,B,B,B,1.16,0.56,6.9,0.19,3.1,1.35,1.36,0.22
3344.0,B,C,B,B,A,A,0.83,0.02,,0.0,0.52,2.36,1.47,-1.07
3978.0,C,C,B,B,A,B,1.78,2.89,,3.97,12.71,2.37,1.12,1.07
3005.0,A,A,A,B,A,B,-1.22,-0.92,-1.09,,-0.2,-1.27,1.29,0.79
3149.0,B,A,B,A,A,B,1.58,0.33,2.03,0.71,0.25,0.26,0.06,1.29
3525.0,C,C,C,B,B,B,0.16,1.61,0.31,,2.43,0.26,2.21,1.89
3104.0,B,B,A,B,A,B,1.45,0.29,,0.65,-0.22,-0.97,0.81,0.36
2990.0,,A,B,B,B,A,1.32,-0.0,0.11,0.28,-0.14,-0.64,1.35,0.21
3319.0,C,C,A,A,B,A,0.2,0.01,0.81,3.75,-0.1,3.96,2.25,-1.89
3585.0,,C,C,B,A,B,-0.73,-1.34,7.51,2.12,5.52,0.85,0.26,-0.46
3315.0,,B,C,B,A,A,2.4,0.06,1.24,4.69,0.5,0.65,1.53,-0.2
3176.0,A,B,B,B,A,B,0.32,-0.66,,0.01,0.81,-0.36,1.59,-0.38
3327.0,B,C,B,B,B,B,0.94,0.1,,0.4,-0.23,-1.85,0.74,-0.23
3206.0,C,A,B,B,A,B,-1.26,0.68,,0.31,1.27,-1.3,0.14,1.39
3145.0,C,B,D,B,A,B,-0.3,0.01,-1.81,0.63,0.25,0.09,0.32,1.93
3433.0,B,B,C,B,B,B,0.79,2.71,0.95,0.0,3.54,1.4,1.07,-2.04
3469.0,A,B,B,B,B,B,-1.33,2.59,,2.56,0.03,3.35,1.53,-2.78
3671.0,C,C,A,A,A,B,3.55,2.23,-0.35,,6.96,-0.76,1.27,-0.27
3419.0,B,C,B,A,A,B,0.27,0.2,0.25,5.19,0.7,1.64,0.13,-1.32
3285.0,B,A,C,A,A,A,0.32,-0.04,,,1.24,3.26,3.5,-1.13
3232.0,B,B,C,B,B,B,-0.76,0.94,2.46,0.06,0.03,-0.25,1.68,-3.13
3256.0,A,C,C,B,A,A,-1.3,-0.04,-0.0,3.9,2.1,-0.81,0.63,-2.07
3444.0,C,B,B,A,B,B,2.86,0.0,,0.88,0.45,2.26,0.12,3.5
4278.0,C,C,A,B,A,B,2.04,0.62,,,17.69,0.19,1.78,-0.94
2809.0,A,B,B,A,A,A,-1.18,-2.47,,1.98,-0.25,2.88,1.37,-1.42
3531.0,B,C,B,B,A,B,0.15,-0.09,,0.03,1.36,-0.94,2.09,-0.19
3599.0,C,C,C,B,B,B,0.79,0.12,2.18,0.24,-0.04,-1.59,1.96,2.53
3411.0,C,A,C,A,A,B,1.56,-0.0,,3.49,0.25,-1.19,0.87,0.27
3227.0,A,B,B,B,A,B,0.62,0.15,0.56,0.04,1.64,1.41,1.14,-1.44
3453.0,C,A,C,B,A,A,1.21,3.17,2.41,2.88,-0.23,0.49,0.31,-2.23
3224.0,B,C,C,B,A,A,0.12,-0.08,,,-0.2,1.36,0.79,-0.45
3104.0,A,C,B,B,A,A,-0.05,-0.02,,0.02,-0.24,-2.81,0.28,0.21
3428.0,B,C,C,B,A,A,-0.69,1.6,0.08,5.47,-0.17,-1.87,0.85,-3.66
3640.0,A,C,B,A,A,B,0.32,2.43,,,4.99,0.51,1.89,1.23
4022.0,B,A,C,,A,B,0.7,10.19,1.58,1.24,8.06,1.36,1.52,-1.4
3370.0,A,C,C,B,A,A,2.08,0.07,,,2.28,-0.43,0.3,-4.01
3242.0,,A,B,,A,A,0.22,0.29,,1.82,0.58,-0.73,0.02,0.23
3584.0,,B,C,B,A,B,2.65,1.29,1.26,1.72,3.3,-1.54,0.6,0.43
3625.0,B,C,B,A,A,B,0.79,0.07,,0.27,-0.08,-1.99,1.18,-1.24
3184.0,A,C,A,B,B,A,1.74,1.14,0.76,0.6,1.32,0.42,0.3,-1.63
3926.0,A,C,A,B,A,B,3.21,-0.0,2.59,5.61,11.93,-0.06,1.65,-0.6
3203.0,B,C,B,B,A,A,0.63,0.0,1.66,0.06,0.04,0.32,0.14,-2.25
3838.0,B,C,D,B,B,B,2.57,4.49,,0.42,1.05,-0.67,2.05,-1.29
3350.0,A,B,C,B,A,B,-0.21,-0.02,,,0.04,-0.54,1.61,-0.93
3238.0,C,C,B,A,B,A,-0.63,-0.0,5.78,1.02,3.63,2.83,0.0,2.05
3270.0,C,C,B,B,A,B,-0.12,0.0,,0.82,1.04,-1.52,0.44,2.43
3768.0,,C,B,B,A,A,1.95,0.12,1.71,2.68,9.58,-0.3,0.11,1.61
3217.0,C,C,B,B,B,A,1.34,0.54,0.3,0.0,0.29,0.66,1.42,-0.72
3057.0,,B,B,,A,A,1.2,-0.01,-0.6,0.52,3.2,1.26,0.28,-0.12
3334.0,B,C,A,B,A,B,2.38,2.67,0.14,2.31,3.03,-0.55,0.66,2.2
3138.0,B,B,A,A,B,A,1.06,-0.0,5.91,1.33,2.89,0.6,1.43,-2.52
3817.0,A,B,A,B,A,B,-0.33,-0.03,,,15.97,2.26,1.59,1.66
3184.0,A,C,C,B,B,B,0.04,-0.07,-1.12,,0.89,-0.79,2.86,-2.98
3175.0,B,C,B,B,B,A,0.78,0.02,,0.13,0.03,0.01,0.54,5.87
3103.0,B,B,D,A,B,A,1.04,0.0,7.25,0.08,-0.13,2.78,0.74,0.23
3163.0,A,B,B,B,A,A,0.54,-0.07,,,3.37,1.3,0.21,0.63
3240.0,B,B,C,B,B,B,-1.37,-0.06,3.22,0.02,-0.11,1.03,1.52,0.44
3488.0,B,B,B,B,A,A,1.66,0.33,,0.12,6.14,-2.48,2.47,-2.57
3050.0,,B,B,B,A,A,-0.48,-0.0,0.02,0.14,-0.1,1.49,0.18,0.55
3247.0,B,A,A,B,A,A,-0.64,-0.05,2.08,0.01,0.15,-0.22,2.31,-0.61
3457.0,B,C,B,B,A,B,1.13,-0.0,,0.22,-0.11,-0.95,0.96,2.23
3160.0,,C,D,B,B,A,-0.85,-0.07,,1.01,0.29,-0.24,4.02,1.81
3064.0,C,C,D,A,B,A,-0.66,-0.03,0.28,0.51,-0.24,3.52,0.25,2.0
3203.0,A,B,B,B,A,B,-0.2,0.0,1.75,0.0,0.19,-3.83,0.09,-0.65
3200.0,A,A,B,B,B,B,1.62,2.69,,0.34,0.99,-1.44,0.89,0.21
3381.0,C,B,A,A,A,A,-0.27,0.07,1.51,4.97,1.35,3.54,0.62,-1.96
3573.0,A,C,A,A,A,A,1.82,0.79,0.29,3.01,6.53,2.65,3.05,-4.18
3206.0,A,C,B,,A,A,-0.73,-0.01,,0.1,0.78,0.86,0.86,-0.43
3653.0,C,C,A,B,B,A,-2.97,0.02,8.14,3.75,0.26,0.27,1.17,1.14
3103.0,,C,B,A,A,A,-0.18,-0.11,1.28,0.4,-0.16,0.95,0.18,-0.68
3376.0,A,C,D,B,A,B,-0.07,-0.07,0.34,0.0,0.1,0.34,0.25,-0.41
3489.0,B,C,C,B,A,B,0.12,0.25,,4.17,0.18,2.58,1.7,-0.32
3337.0,B,A,B,B,A,B,2.75,0.97,,0.07,2.23,0.89,0.54,-3.58
3243.0,C,B,A,B,B,B,1.44,1.22,,1.39,1.35,-0.66,0.83,-0.48
3271.0,A,A,B,B,A,A,1.02,0.98,,,1.86,0.25,1.37,-2.55
3021.0,A,C,B,A,A,A,3.6,0.18,,,0.25,1.05,1.88,-0.9
2958.0,A,A,B,B,A,B,0.76,-5.0,6.4,3.62,0.37,0.33,0.44,1.33
3315.0,A,B,C,B,A,B,2.94,0.02,1.54,0.46,0.3,0.07,0.91,-2.01
3877.0,A,A,A,B,A,B,2.89,-0.01,0.74,0.71,17.54,-1.77,1.4,0.39
3401.0,C,A,B,B,A,A,0.7,-0.28,,3.43,1.22,0.65,0.51,0.78
3167.0,C,A,A,A,A,A,1.33,0.82,-1.88,3.31,-0.2,-0.28,1.56,-0.93
3353.0,,B,C,A,B,A,2.45,-1.93,1.03,1.26,1.29,1.25,0.77,1.86
3108.0,C,B,B,A,B,B,0.36,0.12,-1.68,2.22,1.01,-1.95,0.3,-0.97
3347.0,A,B,B,B,A,B,0.91,-0.1,,0.79,0.48,-1.98,3.83,-1.93
3289.0,B,C,A,B,A,B,2.57,-0.06,-1.17,0.08,1.47,-2.2,0.89,1.69
3332.0,A,B,C,B,A,A,-1.63,0.0,,2.63,4.04,1.41,1.16,0.86
2892.0,,A,A,A,A,A,2.75,-0.37,-0.83,,0.11,0.92,1.25,2.33
2934.0,B,B,A,A,B,A,0.98,-0.01,-0.92,0.98,1.41,4.19,0.84,0.87
3157.0,A,B,C,B,A,B,0.54,0.02,0.34,0.81,0.41,2.06,0.26,-2.09
3298.0,C,A,B,A,A,A,1.15,1.81,,0.18,1.31,1.54,1.51,-1.57
3279.0,A,B,C,B,A,A,0.74,3.0,-0.84,,-0.23,-0.13,0.48,-1.63
3257.0,B,C,B,B,B,B,0.8,0.0,,0.39,0.05,-0.63,2.05,-0.5
3179.0,B,A,C,B,B,A,1.54,0.01,,0.02,0.95,-0.24,2.01,1.56
3159.0,A,C,C,B,A,B,3.28,1.2,-0.42,0.34,-0.21,-0.38,0.99,-0.96
2868.0,A,A,A,B,B,B,0.88,-0.1,,0.0,0.39,0.53,0.13,-0.81
3292.0,,A,C,,B,A,1.69,0.02,1.52,0.06,1.86,-2.73,2.81,0.46
2938.0,A,C,A,B,A,A,-0.82,0.05,-0.91,0.13,0.12,0.93,0.37,-2.18
3412.0,A,C,B,A,A,A,-0.28,2.9,,0.38,5.44,-0.66,2.73,0.66
3209.0,A,B,C,B,B,B,2.78,0.42,1.89,0.78,0.01,-0.58,1.11,0.71
3491.0,B,C,B,B,A,B,2.52,-0.03,1.32,1.18,1.23,-1.13,0.97,-0.14
3940.0,C,A,A,B,A,B,1.61,6.97,,1.19,6.36,-1.48,0.33,0.92
3240.0,A,C,C,B,A,A,-0.09,-0.4,,0.42,0.39,0.16,1.09,-1.09
3249.0,C,C,A,A,A,A,1.97,0.16,1.98,0.01,1.39,-1.39,0.64,2.23
3114.0,B,C,A,B,B,B,1.01,-0.0,-0.45,0.98,0.38,-1.58,0.46,-1.73
3209.0,B,C,C,B,A,B,1.84,-0.2,,0.08,-0.22,-2.02,0.64,0.69
3114.0,C,B,D,A,A,A,0.81,0.88,0.31,0.22,0.38,0.76,0.03,-0.91
3618.0,A,C,B,B,A,B,3.34,6.54,,1.28,3.39,-1.24,0.1,0.21
3566.0,C,B,C,B,A,A,-2.01,-0.68,1.55,,0.13,-0.75,1.67,2.91
3398.0,C,A,D,B,A,B,1.27,0.35,,0.05,2.51,-0.18,0.24,1.26
3371.0,C,A,B,B,A,A,0.49,0.01,,0.8,1.49,0.28,1.35,1.06
3401.0,A,B,B,B,A,B,-0.21,-0.93,0.66,5.09,0.28,-1.31,0.92,2.07
3248.0,B,B,B,B,B,B,2.78,0.1,,0.34,-0.19,-1.92,0.05,-0.16
3341.0,C,B,A,A,A,A,-0.5,0.69,,0.17,4.55,0.72,0.54,1.19
3352.0,B,C,B,B,A,B,0.78,0.07,,1.79,-0.05,-0.57,0.74,-1.59
3289.0,,C,B,A,B,B,1.47,0.0,,0.65,7.58,0.72,0.24,-1.81
3242.0,C,B,C,A,A,A,0.9,0.9,,1.09,0.1,0.16,0.06,-1.3
3266.0,C,B,D,B,B,A,1.5,0.74,0.59,0.04,-0.24,-2.36,1.14,1.44
3333.0,C,B,D,B,A,A,2.01,0.0,,0.08,2.7,-2.55,2.0,0.42
3436.0,C,B,C,A,A,B,2.98,-0.0,,0.5,1.35,-2.09,1.81,1.69
3597.0,B,A,B,B,B,B,2.84,9.53,-2.33,3.14,-0.25,0.96,1.15,1.9
3528.0,B,B,B,B,A,B,1.68,0.52,2.48,1.87,-0.07,-0.52,1.88,-1.27
3044.0,C,B,C,A,B,B,-0.42,0.04,,0.2,1.13,1.06,0.15,1.59
3158.0,,B,B,B,B,A,-0.99,-1.4,,1.25,2.01,-2.73,1.14,2.75
2935.0,B,B,A,B,B,A,0.29,0.02,0.06,0.21,0.08,1.25,0.45,-1.44
3327.0,B,C,A,B,A,B,0.42,0.0,,2.95,-0.11,-2.45,0.53,-0.75
3515.0,B,C,C,B,A,A,0.06,-0.19,,0.1,1.73,-0.18,3.37,0.18
3330.0,,C,C,B,A,A,-1.33,-0.08,,0.12,-0.1,0.66,1.8,-0.42
3364.0,B,C,D,B,B,B,0.38,0.65,-0.65,0.24,-0.2,-3.28,1.5,0.24
3224.0,,C,C,B,A,B,5.09,0.11,1.25,0.12,1.65,-1.74,2.98,-1.44
3482.0,B,C,A,B,A,B,1.38,0.08,,,4.81,-0.29,0.87,-0.64
3502.0,C,A,C,B,A,B,2.91,0.73,2.5,1.64,-0.15,-1.45,0.46,1.35
2923.0,A,C,A,B,A,A,-0.2,-0.0,1.28,0.37,0.59,2.28,0.1,-0.96
3328.0,B,A,A,B,A,B,1.34,0.04,3.29,,1.68,0.59,0.84,-1.33
3136.0,A,C,C,A,B,A,2.29,0.19,-1.55,4.38,0.54,-0.31,1.27,2.22
4043.0,A,C,B,B,A,B,-0.34,-0.79,1.54,0.04,18.47,-0.58,4.25,1.86
3354.0,A,A,B,B,A,A,2.49,-0.0,1.56,,3.6,0.77,0.54,-0.93
2960.0,C,A,A,A,A,A,0.02,0.01,,0.07,-0.24,1.27,1.22,0.36
3288.0,B,B,B,B,A,A,0.81,0.0,1.61,0.36,5.36,0.42,0.35,1.32
3085.0,B,B,B,B,B,A,-0.68,0.04,-0.47,,-0.13,1.91,0.05,-0.17
3402.0,B,C,B,A,A,B,-0.16,-0.24,,1.57,-0.23,1.53,0.92,2.1
3079.0,B,C,C,B,B,A,0.12,0.06,-0.73,0.11,0.45,-0.22,3.04,-1.39
3378.0,C,C,B,B,B,B,1.67,0.09,-1.24,0.01,-0.03,-2.3,1.01,3.09
3003.0,,A,C,B,A,B,-0.58,0.0,,0.02,-0.15,-2.1,0.86,-0.35
3218.0,A,C,C,B,A,B,-0.42,-0.0,-0.22,0.07,-0.08,-1.89,1.96,2.22
3260.0,B,A,B,B,A,B,1.57,0.0,,0.1,0.22,-0.11,0.14,-1.79
3635.0,C,C,B,B,A,B,2.71,0.32,1.13,7.93,1.69,-0.71,0.86,-1.77
